"Magnitude ID";"User ID";"Obs Session ID";Shower;"Start Date";"End Date";"Mag N6";"Mag N5";"Mag N4";"Mag N3";"Mag N2";"Mag N1";"Mag 0";"Mag 1";"Mag 2";"Mag 3";"Mag 4";"Mag 5";"Mag 6";"Mag 7"
290397;7205;80491;ANT;"2020-05-29 01:20:00";"2020-05-29 01:42:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290398;7205;80491;ETA;"2020-05-29 00:15:00";"2020-05-29 01:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290399;7205;80491;ETA;"2020-05-29 01:20:00";"2020-05-29 01:42:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290400;7205;80491;ARI;"2020-05-29 00:15:00";"2020-05-29 01:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290401;7205;80491;ARI;"2020-05-29 01:20:00";"2020-05-29 01:42:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290402;7205;80491;SPO;"2020-05-29 00:15:00";"2020-05-29 01:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;3.00;1.00;2.00;0.00
290403;7205;80491;SPO;"2020-05-29 01:20:00";"2020-05-29 01:42:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00
290404;210;80492;ANT;"2020-05-28 23:10:00";"2020-05-29 00:31:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00
290405;210;80492;SPO;"2020-05-28 23:10:00";"2020-05-29 00:31:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;3.00;2.00;2.00;0.00
290406;82;80493;ANT;"2020-05-28 22:30:00";"2020-05-29 00:57:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.00;1.50;2.00;0.00;0.00
290407;82;80493;ETA;"2020-05-28 22:30:00";"2020-05-29 00:57:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290408;82;80493;ARI;"2020-05-28 22:30:00";"2020-05-29 00:57:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290409;82;80493;SPO;"2020-05-28 22:30:00";"2020-05-29 00:57:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;1.00;7.00;4.00;2.00;0.00
290410;214;80494;ANT;"2020-05-25 21:53:00";"2020-05-26 00:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;2.00;1.00;0.00;0.00
290411;214;80494;ETA;"2020-05-25 21:53:00";"2020-05-26 00:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290412;214;80494;SPO;"2020-05-25 21:53:00";"2020-05-26 00:50:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;4.00;7.00;8.00;5.00;0.00;0.00
290413;214;80495;ANT;"2020-05-27 22:03:00";"2020-05-28 00:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;1.00;0.00;0.00
290414;214;80495;ETA;"2020-05-27 22:03:00";"2020-05-28 00:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290415;214;80495;SPO;"2020-05-27 22:03:00";"2020-05-28 00:50:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;6.00;7.00;8.00;5.00;0.00;0.00
290416;214;80496;ANT;"2020-05-28 23:35:00";"2020-05-29 01:03:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
290417;214;80496;ETA;"2020-05-28 23:35:00";"2020-05-29 01:03:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290418;214;80496;SPO;"2020-05-28 23:35:00";"2020-05-29 01:03:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;3.00;1.00;0.00;0.00
290419;82;80497;ANT;"2020-05-29 23:15:00";"2020-05-30 01:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.50;1.50;0.00;0.00;0.00
290420;82;80497;ARI;"2020-05-29 23:15:00";"2020-05-30 01:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290421;82;80497;SPO;"2020-05-29 23:15:00";"2020-05-30 01:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.00;3.00;6.50;3.00;1.00;0.00
290422;418;80498;SPO;"2020-05-31 08:50:00";"2020-05-31 09:24:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;1.00;0.00
290423;418;80498;ANT;"2020-05-31 08:50:00";"2020-05-31 09:24:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00
290424;418;80498;ETA;"2020-05-31 08:50:00";"2020-05-31 09:24:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
290425;418;80498;SPO;"2020-05-31 09:25:00";"2020-05-31 09:57:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;0.00;1.00;0.00
290426;418;80498;ANT;"2020-05-31 09:25:00";"2020-05-31 09:57:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00
290427;418;80498;ETA;"2020-05-31 09:25:00";"2020-05-31 09:57:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
290428;418;80498;SPO;"2020-05-31 09:58:00";"2020-05-31 10:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00
290429;418;80498;ANT;"2020-05-31 09:58:00";"2020-05-31 10:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290430;418;80498;ETA;"2020-05-31 09:58:00";"2020-05-31 10:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290431;7956;80499;ANT;"2020-05-14 10:20:00";"2020-05-14 11:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00
290432;7956;80499;ANT;"2020-05-14 11:30:00";"2020-05-14 12:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290433;7956;80499;SPO;"2020-05-14 10:20:00";"2020-05-14 11:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;2.00;2.00;0.00;0.00
290434;7956;80499;SPO;"2020-05-14 11:30:00";"2020-05-14 12:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
290435;7956;80500;ANT;"2020-05-15 09:20:00";"2020-05-15 10:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290436;7956;80500;ANT;"2020-05-15 10:20:00";"2020-05-15 11:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290437;7956;80500;SPO;"2020-05-15 09:20:00";"2020-05-15 10:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;0.00;0.00;0.00
290438;7956;80500;SPO;"2020-05-15 10:20:00";"2020-05-15 11:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;3.00;1.00;1.00;0.00;0.00
290439;7956;80501;ANT;"2020-05-17 10:25:00";"2020-05-17 11:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;1.00;1.00;0.00;0.00;0.00
290440;7956;80501;ANT;"2020-05-17 11:25:00";"2020-05-17 12:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;0.00;0.00
290441;7956;80501;SPO;"2020-05-17 10:25:00";"2020-05-17 11:25:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00
290442;7956;80501;SPO;"2020-05-17 11:25:00";"2020-05-17 12:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;2.00;3.00;0.00;0.00;0.00
290443;7956;80502;ANT;"2020-05-19 10:10:00";"2020-05-19 11:10:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;0.00;0.00;0.00
290444;7956;80502;ANT;"2020-05-19 11:10:00";"2020-05-19 11:40:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
290445;7956;80502;SPO;"2020-05-19 10:10:00";"2020-05-19 11:10:00";0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;2.00;1.00;0.00;0.00
290446;7956;80502;SPO;"2020-05-19 11:10:00";"2020-05-19 11:40:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00
290447;7956;80503;ANT;"2020-05-23 13:35:00";"2020-05-23 14:35:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00
290448;7956;80503;ANT;"2020-05-23 14:35:00";"2020-05-23 15:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;2.00;0.00;0.00;0.00;0.00
290449;7956;80503;SPO;"2020-05-23 13:35:00";"2020-05-23 14:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;5.00;2.00;0.00;0.00;0.00
290450;7956;80503;SPO;"2020-05-23 14:35:00";"2020-05-23 15:35:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;4.00;1.00;0.00;0.00;0.00
290451;7956;80504;ANT;"2020-05-24 11:30:00";"2020-05-24 12:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00;0.00;0.00
290452;7956;80504;ANT;"2020-05-24 12:30:00";"2020-05-24 13:30:00";0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;1.00;2.00;1.00;0.00;0.00;0.00
290453;7956;80504;SPO;"2020-05-24 11:30:00";"2020-05-24 12:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;3.00;0.00;0.00;0.00
290454;7956;80504;SPO;"2020-05-24 12:30:00";"2020-05-24 13:30:00";0.00;1.00;0.00;0.00;0.00;0.00;2.00;2.00;2.00;3.00;4.00;2.00;0.00;0.00
290455;7956;80505;ANT;"2020-05-25 13:25:00";"2020-05-25 14:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00
290456;7956;80505;ANT;"2020-05-25 14:25:00";"2020-05-25 15:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;1.00;0.00;0.00;0.00
290457;7956;80505;SPO;"2020-05-25 13:25:00";"2020-05-25 14:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;7.00;4.00;3.00;0.00;0.00;0.00
290458;7956;80505;SPO;"2020-05-25 14:25:00";"2020-05-25 15:25:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;5.00;2.00;4.00;1.00;0.00;0.00
290459;;80506;ANT;"2020-05-14 10:20:00";"2020-05-14 11:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00
290460;;80506;ANT;"2020-05-14 11:30:00";"2020-05-14 12:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290461;;80506;SPO;"2020-05-14 10:20:00";"2020-05-14 11:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;0.00;0.00;0.00;0.00
290462;;80506;SPO;"2020-05-14 11:30:00";"2020-05-14 12:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
290463;;80507;SPO;"2020-05-14 10:20:00";"2020-05-14 11:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290464;;80508;ANT;"2020-05-15 09:20:00";"2020-05-15 10:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290465;;80508;ANT;"2020-05-15 10:20:00";"2020-05-15 11:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
290466;;80508;SPO;"2020-05-15 09:20:00";"2020-05-15 10:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;0.00;0.00;0.00
290467;;80508;SPO;"2020-05-15 10:20:00";"2020-05-15 11:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;1.00;0.00;0.00;0.00;0.00
290468;;80509;ANT;"2020-05-17 10:40:00";"2020-05-17 11:25:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00
290469;;80509;ANT;"2020-05-17 11:25:00";"2020-05-17 12:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290470;;80509;SPO;"2020-05-17 10:40:00";"2020-05-17 11:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00
290471;;80509;SPO;"2020-05-17 11:25:00";"2020-05-17 12:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00
290472;;80510;ANT;"2020-05-17 10:40:00";"2020-05-17 11:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00
290473;;80510;ANT;"2020-05-17 11:25:00";"2020-05-17 12:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290474;;80510;SPO;"2020-05-17 10:40:00";"2020-05-17 11:25:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00
290475;;80510;SPO;"2020-05-17 11:25:00";"2020-05-17 12:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00;0.00
290476;;80511;SPO;"2020-05-17 10:40:00";"2020-05-17 11:40:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290477;;80511;SPO;"2020-05-17 11:40:00";"2020-05-17 12:40:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290478;;80512;ANT;"2020-05-19 10:25:00";"2020-05-19 11:10:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
290479;;80512;SPO;"2020-05-19 10:25:00";"2020-05-19 11:10:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290480;6700;80513;ANT;"2020-05-23 13:35:00";"2020-05-23 14:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
290481;6700;80513;ANT;"2020-05-23 14:35:00";"2020-05-23 15:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
290482;6700;80513;SPO;"2020-05-23 13:35:00";"2020-05-23 14:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00
290483;6700;80513;SPO;"2020-05-23 14:35:00";"2020-05-23 15:35:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
290484;418;80514;SPO;"2020-05-26 07:44:00";"2020-05-26 08:24:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;1.00;0.00;0.00
290485;418;80514;ANT;"2020-05-26 07:44:00";"2020-05-26 08:24:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
290486;418;80514;SPO;"2020-05-26 08:25:00";"2020-05-26 08:47:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00
290487;418;80514;ANT;"2020-05-26 08:25:00";"2020-05-26 08:47:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
290488;418;80514;SPO;"2020-05-26 08:48:00";"2020-05-26 09:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
290489;418;80514;ANT;"2020-05-26 08:48:00";"2020-05-26 09:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00
290490;418;80515;ANT;"2020-05-28 09:19:00";"2020-05-28 10:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00
290491;418;80515;ETA;"2020-05-28 09:19:00";"2020-05-28 10:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
290492;418;80515;SPO;"2020-05-28 09:19:00";"2020-05-28 10:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;1.00;2.00;1.00;0.00
290493;418;80516;ANT;"2020-05-27 08:22:00";"2020-05-27 09:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
290494;418;80516;SPO;"2020-05-27 08:22:00";"2020-05-27 09:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;3.00;2.00;0.00
290495;418;80517;ANT;"2020-05-21 07:48:00";"2020-05-21 09:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
290496;418;80517;ETA;"2020-05-21 07:48:00";"2020-05-21 09:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
290497;418;80517;SPO;"2020-05-21 07:48:00";"2020-05-21 09:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;1.00;2.00;0.00
290498;418;80519;ANT;"2020-06-13 06:13:00";"2020-06-13 06:51:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00
290499;418;80519;ANT;"2020-06-13 06:51:00";"2020-06-13 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;0.00;0.00;0.00
290500;418;80519;U589;"2020-06-13 06:13:00";"2020-06-13 06:51:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
290501;418;80519;U589;"2020-06-13 06:51:00";"2020-06-13 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00
290502;418;80519;SPO;"2020-06-13 06:13:00";"2020-06-13 06:51:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;1.00;0.00;0.00
290503;418;80519;SPO;"2020-06-13 06:51:00";"2020-06-13 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;2.00;2.00;0.00
290504;82;80520;ANT;"2020-06-14 22:05:00";"2020-06-15 00:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;2.00;1.00;0.00
290505;82;80520;ARI;"2020-06-14 22:05:00";"2020-06-15 00:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.50;0.00;0.00;0.00;0.00
290506;82;80520;SPO;"2020-06-14 22:05:00";"2020-06-15 00:15:00";0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.50;0.50;3.50;6.50;1.00;0.00;0.00
290507;210;80521;ANT;"2020-06-14 21:55:00";"2020-06-14 23:34:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;0.00;0.00
290508;210;80521;SPO;"2020-06-14 21:55:00";"2020-06-14 23:34:00";0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;1.00;2.00;4.00;4.00;2.00;0.00
290509;418;80522;U590;"2020-06-14 05:53:00";"2020-06-14 07:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00
290510;418;80522;ANT;"2020-06-14 05:53:00";"2020-06-14 07:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00
290511;418;80522;SPO;"2020-06-14 05:53:00";"2020-06-14 07:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;3.00;0.00;0.00
290516;82;80524;ANT;"2020-06-15 22:03:00";"2020-06-16 00:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.50;0.50;1.00;0.00
290517;82;80524;ARI;"2020-06-15 22:03:00";"2020-06-16 00:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290518;82;80524;SPO;"2020-06-15 22:03:00";"2020-06-16 00:15:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.50;2.00;4.50;3.00;0.00;0.00
290519;418;80525;ANT;"2020-06-15 05:50:00";"2020-06-15 07:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00
290520;418;80525;U591;"2020-06-15 05:50:00";"2020-06-15 07:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00
290521;418;80525;SPO;"2020-06-15 05:50:00";"2020-06-15 07:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;1.00;1.00;0.00
290522;418;80526;ANT;"2020-06-16 05:50:00";"2020-06-16 07:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00
290523;418;80526;U592;"2020-06-16 05:50:00";"2020-06-16 07:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00
290524;418;80526;SPO;"2020-06-16 05:50:00";"2020-06-16 07:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;3.00;0.00
290525;210;80527;ANT;"2020-06-15 22:00:00";"2020-06-16 00:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;2.00;0.00;0.00
290526;210;80527;SPO;"2020-06-15 22:00:00";"2020-06-16 00:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;3.00;5.00;5.00;2.00;0.00
290527;418;80528;ANT;"2020-06-17 06:36:00";"2020-06-17 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00
290528;418;80528;U593;"2020-06-17 06:36:00";"2020-06-17 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
290529;418;80528;SPO;"2020-06-17 06:36:00";"2020-06-17 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;2.00;0.00;0.00
290530;418;80529;ANT;"2020-06-19 06:21:00";"2020-06-19 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290531;418;80529;U594;"2020-06-19 06:21:00";"2020-06-19 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00
290532;418;80529;SPO;"2020-06-19 06:21:00";"2020-06-19 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;1.00;3.00;1.00;0.00
290533;214;80530;ANT;"2020-06-20 22:30:00";"2020-06-21 00:34:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
290534;214;80530;U596;"2020-06-20 22:30:00";"2020-06-21 00:34:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
290535;214;80530;JBO;"2020-06-20 22:30:00";"2020-06-21 00:34:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290536;214;80530;SPO;"2020-06-20 22:30:00";"2020-06-21 00:34:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;4.00;4.00;2.00;0.00;0.00
290537;418;80531;U597;"2020-06-20 05:50:00";"2020-06-20 06:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
290538;418;80531;SPO;"2020-06-20 05:50:00";"2020-06-20 06:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;2.00;0.00
290539;82;80532;ANT;"2020-06-21 22:00:00";"2020-06-22 00:15:00";0.00;0.00;0.00;0.00;0.00;0.50;0.50;0.00;1.00;0.00;2.00;1.00;1.00;0.00
290540;82;80532;ARI;"2020-06-21 22:00:00";"2020-06-22 00:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
290541;82;80532;JBO;"2020-06-21 22:00:00";"2020-06-22 00:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.50;0.00;0.00;0.00;0.00;0.00;0.00
290542;82;80532;SPO;"2020-06-21 22:00:00";"2020-06-22 00:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;3.00;4.50;3.00;0.50;0.00
290543;210;80533;ANT;"2020-06-21 22:15:00";"2020-06-22 00:09:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00
290544;210;80533;JBO;"2020-06-21 22:15:00";"2020-06-22 00:09:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00
