"Rate ID";"User ID";"Obs Session ID";"Start Date";"End Date";Ra;Decl;Teff;F;Lm;Shower;Method;Number
966439;210;80022;"2020-03-27 23:30:00";"2020-03-28 00:30:00";150.0000;50.0000;1.0000;1.0000;6.59;SPO;C;8
966440;210;80022;"2020-03-28 00:30:00";"2020-03-28 01:30:00";160.0000;50.0000;1.0000;1.0000;6.59;ANT;C;3
966441;210;80022;"2020-03-28 00:30:00";"2020-03-28 01:30:00";160.0000;50.0000;1.0000;1.0000;6.59;SPO;C;9
966516;7466;80041;"2020-03-27 09:15:00";"2020-03-27 10:00:00";180.0000;-20.0000;0.7500;1.0000;6;ANT;C;0
966517;7466;80041;"2020-03-27 09:15:00";"2020-03-27 10:00:00";180.0000;-20.0000;0.7500;1.0000;6;SPO;C;13
966518;7466;80041;"2020-03-27 14:30:00";"2020-03-27 15:30:00";180.0000;-20.0000;1.0000;1.0000;6;ANT;C;1
966519;7466;80041;"2020-03-27 14:30:00";"2020-03-27 15:30:00";180.0000;-20.0000;1.0000;1.0000;6;SPO;C;8
966520;7466;80041;"2020-03-27 17:40:00";"2020-03-27 18:10:00";240.0000;-20.0000;0.5000;1.0000;6;ANT;C;0
966521;7466;80041;"2020-03-27 17:40:00";"2020-03-27 18:10:00";240.0000;-20.0000;0.5000;1.0000;6;SPO;C;7
966522;7466;80042;"2020-03-28 10:00:00";"2020-03-28 10:40:00";180.0000;-20.0000;0.6667;1.0000;6;ANT;C;0
966523;7466;80042;"2020-03-28 10:00:00";"2020-03-28 10:40:00";180.0000;-20.0000;0.6667;1.0000;6;GNO;C;0
966524;7466;80042;"2020-03-28 10:00:00";"2020-03-28 10:40:00";180.0000;-20.0000;0.6667;1.0000;6;SPO;C;7
966525;7466;80042;"2020-03-28 17:30:00";"2020-03-28 17:50:00";240.0000;-20.0000;0.3333;1.0000;6;ANT;C;0
966526;7466;80042;"2020-03-28 17:30:00";"2020-03-28 17:50:00";240.0000;-20.0000;0.3333;1.0000;6;GNO;C;0
966527;7466;80042;"2020-03-28 17:30:00";"2020-03-28 17:50:00";240.0000;-20.0000;0.3333;1.0000;6;SPO;C;6
966528;7466;80042;"2020-03-28 17:50:00";"2020-03-28 18:10:00";240.0000;-20.0000;0.3333;1.0000;6;ANT;C;0
966529;7466;80042;"2020-03-28 17:50:00";"2020-03-28 18:10:00";240.0000;-20.0000;0.3333;1.0000;6;GNO;C;0
966530;7466;80042;"2020-03-28 17:50:00";"2020-03-28 18:10:00";240.0000;-20.0000;0.3333;1.0000;6;SPO;C;5
966531;7466;80042;"2020-03-28 18:10:00";"2020-03-28 18:30:00";240.0000;-20.0000;0.3333;1.0000;6;ANT;C;0
966532;7466;80042;"2020-03-28 18:10:00";"2020-03-28 18:30:00";240.0000;-20.0000;0.3333;1.0000;6;GNO;C;0
966533;7466;80042;"2020-03-28 18:10:00";"2020-03-28 18:30:00";240.0000;-20.0000;0.3333;1.0000;6;SPO;C;2
966534;7466;80042;"2020-03-28 18:30:00";"2020-03-28 19:00:00";240.0000;-20.0000;0.5000;1.0000;6;ANT;C;0
966535;7466;80042;"2020-03-28 18:30:00";"2020-03-28 19:00:00";240.0000;-20.0000;0.5000;1.0000;6;GNO;C;0
966536;7466;80042;"2020-03-28 18:30:00";"2020-03-28 19:00:00";240.0000;-20.0000;0.5000;1.0000;6;SPO;C;8
966587;214;80046;"2020-03-28 00:37:00";"2020-03-28 02:08:00";220.0000;30.0000;1.5000;1.0000;6;ANT;C;1
966588;214;80046;"2020-03-28 00:37:00";"2020-03-28 02:08:00";220.0000;30.0000;1.5000;1.0000;6;SPO;C;6
966608;82;80049;"2020-03-29 23:35:00";"2020-03-30 00:40:00";170.0000;25.0000;1.0800;1.0000;6.38;ANT;C;4
966609;82;80049;"2020-03-29 23:35:00";"2020-03-30 00:40:00";170.0000;25.0000;1.0800;1.0000;6.38;SPO;C;5
966610;82;80049;"2020-03-30 00:40:00";"2020-03-30 01:45:00";185.0000;25.0000;1.0800;1.0000;6.39;ANT;C;5
966611;82;80049;"2020-03-30 00:40:00";"2020-03-30 01:45:00";185.0000;25.0000;1.0800;1.0000;6.39;SPO;C;6
966612;82;80049;"2020-03-30 01:45:00";"2020-03-30 02:50:00";200.0000;25.0000;1.0800;1.0000;6.4;ANT;C;6
966613;82;80049;"2020-03-30 01:45:00";"2020-03-30 02:50:00";200.0000;25.0000;1.0800;1.0000;6.4;SPO;C;7
966617;7168;80051;"2020-03-29 23:10:00";"2020-03-29 23:50:00";130.0000;-55.0000;0.8300;1.4000;4.8;ANT;C;0
966618;7168;80051;"2020-03-29 23:10:00";"2020-03-29 23:50:00";130.0000;-55.0000;0.8300;1.4000;4.8;SPO;C;0
966619;7168;80051;"2020-03-30 00:00:00";"2020-03-30 00:15:00";140.0000;-5.0000;0.2000;1.4000;4.8;ANT;C;0
966620;7168;80051;"2020-03-30 00:00:00";"2020-03-30 00:15:00";140.0000;-5.0000;0.2000;1.4000;4.8;SPO;C;1
966621;7168;80051;"2020-03-30 02:17:00";"2020-03-30 02:30:00";180.0000;-60.0000;0.2100;1.4000;5;ANT;C;1
966622;7168;80051;"2020-03-30 02:17:00";"2020-03-30 02:30:00";180.0000;-60.0000;0.2100;1.4000;5;SPO;C;1
966623;7168;80051;"2020-03-30 02:30:00";"2020-03-30 03:00:00";180.0000;-60.0000;0.5000;1.4000;5;ANT;C;1
966624;7168;80051;"2020-03-30 02:30:00";"2020-03-30 03:00:00";180.0000;-60.0000;0.5000;1.4000;5;SPO;C;1
966634;210;80056;"2020-03-29 23:45:00";"2020-03-30 00:45:00";160.0000;40.0000;1.0000;1.0000;6.7;ANT;C;3
966635;210;80056;"2020-03-29 23:45:00";"2020-03-30 00:45:00";160.0000;40.0000;1.0000;1.0000;6.7;SPO;C;8
966636;210;80056;"2020-03-30 00:45:00";"2020-03-30 01:45:00";170.0000;40.0000;1.0000;1.0000;6.7;ANT;C;4
966637;210;80056;"2020-03-30 00:45:00";"2020-03-30 01:45:00";170.0000;40.0000;1.0000;1.0000;6.7;SPO;C;9
966638;210;80056;"2020-03-30 01:45:00";"2020-03-30 02:45:00";190.0000;40.0000;1.0000;1.0000;6.7;ANT;C;4
966639;210;80056;"2020-03-30 01:45:00";"2020-03-30 02:45:00";190.0000;40.0000;1.0000;1.0000;6.7;SPO;C;9
966640;418;80057;"2020-03-30 07:00:00";"2020-03-30 08:00:00";200.0000;-10.0000;1.0000;1.0000;6.19;ANT;C;2
966641;418;80057;"2020-03-30 07:00:00";"2020-03-30 08:00:00";200.0000;-10.0000;1.0000;1.0000;6.19;SPO;C;9
966642;7466;80058;"2020-03-29 16:00:00";"2020-03-29 16:30:00";240.0000;-10.0000;0.5000;1.0000;6;GNO;C;0
966643;7466;80058;"2020-03-29 16:00:00";"2020-03-29 16:30:00";240.0000;-10.0000;0.5000;1.0000;6;ANT;C;0
966644;7466;80058;"2020-03-29 16:00:00";"2020-03-29 16:30:00";240.0000;-10.0000;0.5000;1.0000;6;SPO;C;7
966645;7466;80058;"2020-03-29 16:30:00";"2020-03-29 17:00:00";240.0000;-10.0000;0.5000;1.0000;6;GNO;C;0
966646;7466;80058;"2020-03-29 16:30:00";"2020-03-29 17:00:00";240.0000;-10.0000;0.5000;1.0000;6;ANT;C;0
966647;7466;80058;"2020-03-29 16:30:00";"2020-03-29 17:00:00";240.0000;-10.0000;0.5000;1.0000;6;SPO;C;7
966648;7466;80058;"2020-03-29 17:00:00";"2020-03-29 17:30:00";270.0000;-30.0000;0.5000;1.0000;6;GNO;C;0
966649;7466;80058;"2020-03-29 17:00:00";"2020-03-29 17:30:00";270.0000;-30.0000;0.5000;1.0000;6;ANT;C;0
966650;7466;80058;"2020-03-29 17:00:00";"2020-03-29 17:30:00";270.0000;-30.0000;0.5000;1.0000;6;SPO;C;8
966651;7466;80058;"2020-03-29 17:30:00";"2020-03-29 18:00:00";270.0000;-30.0000;0.5000;1.0000;6;GNO;C;1
966652;7466;80058;"2020-03-29 17:30:00";"2020-03-29 18:00:00";270.0000;-30.0000;0.5000;1.0000;6;ANT;C;0
966653;7466;80058;"2020-03-29 17:30:00";"2020-03-29 18:00:00";270.0000;-30.0000;0.5000;1.0000;6;SPO;C;5
966654;7466;80058;"2020-03-29 18:00:00";"2020-03-29 18:30:00";270.0000;-30.0000;0.5000;1.0000;6;GNO;C;0
966655;7466;80058;"2020-03-29 18:00:00";"2020-03-29 18:30:00";270.0000;-30.0000;0.5000;1.0000;6;ANT;C;0
966656;7466;80058;"2020-03-29 18:00:00";"2020-03-29 18:30:00";270.0000;-30.0000;0.5000;1.0000;6;SPO;C;5
966657;7466;80058;"2020-03-29 18:30:00";"2020-03-29 18:50:00";270.0000;-30.0000;0.3333;1.0000;6;GNO;C;0
966658;7466;80058;"2020-03-29 18:30:00";"2020-03-29 18:50:00";270.0000;-30.0000;0.3333;1.0000;6;ANT;C;0
966659;7466;80058;"2020-03-29 18:30:00";"2020-03-29 18:50:00";270.0000;-30.0000;0.3333;1.0000;6;SPO;C;4
966660;210;80059;"2020-03-31 00:20:00";"2020-03-31 01:50:00";190.0000;30.0000;1.5000;1.0000;6.66;ANT;C;6
966661;210;80059;"2020-03-31 00:20:00";"2020-03-31 01:50:00";190.0000;30.0000;1.5000;1.0000;6.66;SPO;C;14
966662;11678;80060;"2020-03-30 23:45:00";"2020-03-30 23:59:00";160.0000;-15.0000;0.2300;1.0000;6.4;ANT;C;0
966663;11678;80060;"2020-03-30 23:45:00";"2020-03-30 23:59:00";160.0000;-15.0000;0.2300;1.0000;6.4;SPO;C;0
966664;11678;80060;"2020-03-31 00:00:00";"2020-03-31 01:00:00";160.0000;-15.0000;1.0000;1.0000;6.4;ANT;C;1
966665;11678;80060;"2020-03-31 00:00:00";"2020-03-31 01:00:00";160.0000;-15.0000;1.0000;1.0000;6.4;SPO;C;1
966666;11678;80060;"2020-03-31 01:00:00";"2020-03-31 02:00:00";160.0000;-15.0000;1.0000;1.0000;6.4;ANT;C;0
966667;11678;80060;"2020-03-31 01:00:00";"2020-03-31 02:00:00";160.0000;-15.0000;1.0000;1.0000;6.4;SPO;C;0
966690;82;80064;"2020-03-31 23:50:00";"2020-04-01 01:00:00";200.0000;25.0000;1.1600;1.0000;6.33;ANT;C;2
966691;82;80064;"2020-03-31 23:50:00";"2020-04-01 01:00:00";200.0000;25.0000;1.1600;1.0000;6.33;SPO;C;7
966692;82;80064;"2020-04-01 01:00:00";"2020-04-01 02:12:00";215.0000;25.0000;1.2000;1.0000;6.36;ANT;C;4
966693;82;80064;"2020-04-01 01:00:00";"2020-04-01 02:12:00";215.0000;25.0000;1.2000;1.0000;6.36;SPO;C;14
966694;82;80064;"2020-04-01 02:12:00";"2020-04-01 03:24:00";235.0000;25.0000;1.2000;1.0000;6.39;ANT;C;7
966695;82;80064;"2020-04-01 02:12:00";"2020-04-01 03:24:00";235.0000;25.0000;1.2000;1.0000;6.39;SPO;C;10
966696;7205;80065;"2020-04-01 02:25:00";"2020-04-01 03:37:00";230.0000;40.0000;1.1500;1.0000;6.3;ANT;P;5
966697;7205;80065;"2020-04-01 02:25:00";"2020-04-01 03:37:00";230.0000;40.0000;1.1500;1.0000;6.3;SPO;P;8
966712;210;80067;"2020-04-01 01:10:00";"2020-04-01 02:10:00";190.0000;40.0000;1.0000;1.0000;6.68;ANT;C;5
966713;210;80067;"2020-04-01 01:10:00";"2020-04-01 02:10:00";190.0000;40.0000;1.0000;1.0000;6.68;SPO;C;14
966714;210;80067;"2020-04-01 02:10:00";"2020-04-01 03:10:00";200.0000;40.0000;1.0000;1.0000;6.68;ANT;C;5
966715;210;80067;"2020-04-01 02:10:00";"2020-04-01 03:10:00";200.0000;40.0000;1.0000;1.0000;6.68;SPO;C;11
966716;214;80068;"2020-03-31 00:44:00";"2020-03-31 01:45:00";225.0000;30.0000;1.0000;1.0000;6.32;ANT;C;0
966717;214;80068;"2020-03-31 00:44:00";"2020-03-31 01:45:00";225.0000;30.0000;1.0000;1.0000;6.32;SPO;C;6
966718;214;80068;"2020-03-31 01:45:00";"2020-03-31 02:46:00";240.0000;30.0000;1.0000;1.0000;6.32;ANT;C;2
966719;214;80068;"2020-03-31 01:45:00";"2020-03-31 02:46:00";240.0000;30.0000;1.0000;1.0000;6.32;SPO;C;6
966720;418;80069;"2020-04-01 08:40:00";"2020-04-01 09:45:00";200.0000;-10.0000;1.0833;1.0000;6.25;ANT;C;2
966721;418;80069;"2020-04-01 08:40:00";"2020-04-01 09:45:00";200.0000;-10.0000;1.0833;1.0000;6.25;SPO;C;10
966722;7205;80070;"2020-04-02 02:07:00";"2020-04-02 03:16:00";230.0000;40.0000;1.0500;1.0000;6.27;ANT;P;2
966723;7205;80070;"2020-04-02 02:07:00";"2020-04-02 03:16:00";230.0000;40.0000;1.0500;1.0000;6.27;SPO;P;9
966724;11678;80071;"2020-04-02 23:15:00";"2020-04-02 23:59:00";185.0000;-15.0000;0.7300;1.0000;5.9;ANT;C;1
966725;11678;80071;"2020-04-02 23:15:00";"2020-04-02 23:59:00";185.0000;-15.0000;0.7300;1.0000;5.9;SPO;C;1
966726;11678;80071;"2020-04-03 00:00:00";"2020-04-03 00:30:00";185.0000;-15.0000;0.5000;1.0000;5.9;ANT;C;0
966727;11678;80071;"2020-04-03 00:00:00";"2020-04-03 00:30:00";185.0000;-15.0000;0.5000;1.0000;5.9;SPO;C;0
966728;11678;80071;"2020-04-03 00:30:00";"2020-04-03 01:00:00";130.0000;-50.0000;0.5000;1.0000;5.7;ANT;C;1
966729;11678;80071;"2020-04-03 00:30:00";"2020-04-03 01:00:00";130.0000;-50.0000;0.5000;1.0000;5.7;SPO;C;3
966730;11678;80071;"2020-04-03 01:00:00";"2020-04-03 01:50:00";130.0000;-50.0000;0.8300;1.0000;5.7;ANT;C;0
966731;11678;80071;"2020-04-03 01:00:00";"2020-04-03 01:50:00";130.0000;-50.0000;0.8300;1.0000;5.7;SPO;C;3
966833;7466;80088;"2020-04-04 17:00:00";"2020-04-04 17:40:00";240.0000;-30.0000;0.6667;1.2000;6;ANT;C;0
966834;7466;80088;"2020-04-04 17:00:00";"2020-04-04 17:40:00";240.0000;-30.0000;0.6667;1.2000;6;U566;C;1
966835;7466;80088;"2020-04-04 17:00:00";"2020-04-04 17:40:00";240.0000;-30.0000;0.6667;1.2000;6;SPO;C;6
966836;7466;80088;"2020-04-04 17:40:00";"2020-04-04 18:20:00";240.0000;-30.0000;0.6667;1.0000;6;ANT;C;0
966837;7466;80088;"2020-04-04 17:40:00";"2020-04-04 18:20:00";240.0000;-30.0000;0.6667;1.0000;6;U566;C;1
966838;7466;80088;"2020-04-04 17:40:00";"2020-04-04 18:20:00";240.0000;-30.0000;0.6667;1.0000;6;SPO;C;5
966839;7466;80088;"2020-04-04 18:20:00";"2020-04-04 19:00:00";240.0000;-30.0000;0.6667;1.0000;6;ANT;C;0
966840;7466;80088;"2020-04-04 18:20:00";"2020-04-04 19:00:00";240.0000;-30.0000;0.6667;1.0000;6;U566;C;0
966841;7466;80088;"2020-04-04 18:20:00";"2020-04-04 19:00:00";240.0000;-30.0000;0.6667;1.0000;6;SPO;C;7
966953;7956;80100;"2020-03-14 09:10:00";"2020-03-14 10:10:00";150.0000;-45.0000;1.0000;1.0000;6.45;ANT;C;1
966954;7956;80100;"2020-03-14 09:10:00";"2020-03-14 10:10:00";150.0000;-45.0000;1.0000;1.0000;6.45;GNO;C;0
966955;7956;80100;"2020-03-14 09:10:00";"2020-03-14 10:10:00";150.0000;-45.0000;1.0000;1.0000;6.45;SPO;C;3
966956;7956;80100;"2020-03-14 10:15:00";"2020-03-14 11:15:00";165.0000;-45.0000;0.9300;1.0000;6.5;ANT;C;1
966957;7956;80100;"2020-03-14 10:15:00";"2020-03-14 11:15:00";165.0000;-45.0000;0.9300;1.0000;6.5;GNO;C;0
966958;7956;80100;"2020-03-14 10:15:00";"2020-03-14 11:15:00";165.0000;-45.0000;0.9300;1.0000;6.5;SPO;C;4
966959;7956;80100;"2020-03-14 11:15:00";"2020-03-14 12:15:00";180.0000;-45.0000;1.0000;1.0000;6.5;ANT;C;2
966960;7956;80100;"2020-03-14 11:15:00";"2020-03-14 12:15:00";180.0000;-45.0000;1.0000;1.0000;6.5;GNO;C;0
966961;7956;80100;"2020-03-14 11:15:00";"2020-03-14 12:15:00";180.0000;-45.0000;1.0000;1.0000;6.5;SPO;C;3
966962;7956;80101;"2020-03-15 11:05:00";"2020-03-15 12:05:00";165.0000;-40.0000;0.9500;1.0000;6.5;ANT;C;2
966963;7956;80101;"2020-03-15 11:05:00";"2020-03-15 12:05:00";165.0000;-40.0000;0.9500;1.0000;6.5;GNO;C;0
966964;7956;80101;"2020-03-15 11:05:00";"2020-03-15 12:05:00";165.0000;-40.0000;0.9500;1.0000;6.5;SPO;C;4
966965;7956;80101;"2020-03-15 12:05:00";"2020-03-15 12:20:00";180.0000;-40.0000;0.2500;1.0000;6.25;ANT;C;0
966966;7956;80101;"2020-03-15 12:05:00";"2020-03-15 12:20:00";180.0000;-40.0000;0.2500;1.0000;6.25;GNO;C;0
966967;7956;80101;"2020-03-15 12:05:00";"2020-03-15 12:20:00";180.0000;-40.0000;0.2500;1.0000;6.25;SPO;C;1
966968;7956;80102;"2020-03-16 10:15:00";"2020-03-16 11:15:00";150.0000;-45.0000;1.0000;1.0000;6.6;ANT;C;0
966969;7956;80102;"2020-03-16 10:15:00";"2020-03-16 11:15:00";150.0000;-45.0000;1.0000;1.0000;6.6;GNO;C;0
966970;7956;80102;"2020-03-16 10:15:00";"2020-03-16 11:15:00";150.0000;-45.0000;1.0000;1.0000;6.6;SPO;C;2
966971;7956;80102;"2020-03-16 11:15:00";"2020-03-16 12:15:00";165.0000;-45.0000;0.9500;1.0000;6.6;ANT;C;3
966972;7956;80102;"2020-03-16 11:15:00";"2020-03-16 12:15:00";165.0000;-45.0000;0.9500;1.0000;6.6;GNO;C;1
966973;7956;80102;"2020-03-16 11:15:00";"2020-03-16 12:15:00";165.0000;-45.0000;0.9500;1.0000;6.6;SPO;C;7
966974;7956;80102;"2020-03-16 12:15:00";"2020-03-16 13:15:00";180.0000;-45.0000;0.9500;1.0000;6.5;ANT;C;2
966975;7956;80102;"2020-03-16 12:15:00";"2020-03-16 13:15:00";180.0000;-45.0000;0.9500;1.0000;6.5;GNO;C;0
966976;7956;80102;"2020-03-16 12:15:00";"2020-03-16 13:15:00";180.0000;-45.0000;0.9500;1.0000;6.5;SPO;C;2
966977;7956;80103;"2020-03-17 10:40:00";"2020-03-17 11:40:00";140.0000;-50.0000;0.9500;1.0000;6.45;ANT;C;1
966978;7956;80103;"2020-03-17 10:40:00";"2020-03-17 11:40:00";140.0000;-50.0000;0.9500;1.0000;6.45;GNO;C;0
966979;7956;80103;"2020-03-17 10:40:00";"2020-03-17 11:40:00";140.0000;-50.0000;0.9500;1.0000;6.45;SPO;C;7
966980;7956;80103;"2020-03-17 11:40:00";"2020-03-17 12:40:00";155.0000;-50.0000;1.0000;1.0000;6.5;ANT;C;2
966981;7956;80103;"2020-03-17 11:40:00";"2020-03-17 12:40:00";155.0000;-50.0000;1.0000;1.0000;6.5;GNO;C;1
966982;7956;80103;"2020-03-17 11:40:00";"2020-03-17 12:40:00";155.0000;-50.0000;1.0000;1.0000;6.5;SPO;C;8
966983;7956;80103;"2020-03-17 12:40:00";"2020-03-17 13:40:00";170.0000;-50.0000;0.9300;1.0000;6.4;ANT;C;1
966984;7956;80103;"2020-03-17 12:40:00";"2020-03-17 13:40:00";170.0000;-50.0000;0.9300;1.0000;6.4;GNO;C;1
966985;7956;80103;"2020-03-17 12:40:00";"2020-03-17 13:40:00";170.0000;-50.0000;0.9300;1.0000;6.4;SPO;C;7
966986;7956;80104;"2020-03-18 09:25:00";"2020-03-18 10:25:00";140.0000;-55.0000;1.0000;1.0000;6.5;ANT;C;0
966987;7956;80104;"2020-03-18 09:25:00";"2020-03-18 10:25:00";140.0000;-55.0000;1.0000;1.0000;6.5;GNO;C;0
966988;7956;80104;"2020-03-18 09:25:00";"2020-03-18 10:25:00";140.0000;-55.0000;1.0000;1.0000;6.5;SPO;C;3
966989;7956;80104;"2020-03-18 10:30:00";"2020-03-18 11:30:00";155.0000;-55.0000;0.9200;1.0000;6.55;ANT;C;0
966990;7956;80104;"2020-03-18 10:30:00";"2020-03-18 11:30:00";155.0000;-55.0000;0.9200;1.0000;6.55;GNO;C;0
966991;7956;80104;"2020-03-18 10:30:00";"2020-03-18 11:30:00";155.0000;-55.0000;0.9200;1.0000;6.55;SPO;C;11
966992;7956;80104;"2020-03-18 11:30:00";"2020-03-18 12:30:00";170.0000;-55.0000;1.0000;1.0000;6.55;ANT;C;4
966993;7956;80104;"2020-03-18 11:30:00";"2020-03-18 12:30:00";170.0000;-55.0000;1.0000;1.0000;6.55;GNO;C;0
966994;7956;80104;"2020-03-18 11:30:00";"2020-03-18 12:30:00";170.0000;-55.0000;1.0000;1.0000;6.55;SPO;C;11
966995;7956;80104;"2020-03-18 12:40:00";"2020-03-18 13:40:00";185.0000;-55.0000;1.0000;1.0000;6.55;ANT;C;4
966996;7956;80104;"2020-03-18 12:40:00";"2020-03-18 13:40:00";185.0000;-55.0000;1.0000;1.0000;6.55;GNO;C;0
966997;7956;80104;"2020-03-18 12:40:00";"2020-03-18 13:40:00";185.0000;-55.0000;1.0000;1.0000;6.55;SPO;C;8
966998;7956;80105;"2020-03-19 09:35:00";"2020-03-19 10:35:00";140.0000;-50.0000;1.0000;1.0000;6.3;ANT;C;0
966999;7956;80105;"2020-03-19 09:35:00";"2020-03-19 10:35:00";140.0000;-50.0000;1.0000;1.0000;6.3;GNO;C;0
967000;7956;80105;"2020-03-19 09:35:00";"2020-03-19 10:35:00";140.0000;-50.0000;1.0000;1.0000;6.3;SPO;C;5
967001;7956;80105;"2020-03-19 10:35:00";"2020-03-19 11:35:00";155.0000;-50.0000;0.9650;1.0000;6.55;ANT;C;1
967002;7956;80105;"2020-03-19 10:35:00";"2020-03-19 11:35:00";155.0000;-50.0000;0.9650;1.0000;6.55;GNO;C;1
967003;7956;80105;"2020-03-19 10:35:00";"2020-03-19 11:35:00";155.0000;-50.0000;0.9650;1.0000;6.55;SPO;C;8
967004;7956;80105;"2020-03-19 11:35:00";"2020-03-19 12:35:00";170.0000;-50.0000;0.9650;1.0000;6.6;ANT;C;1
967005;7956;80105;"2020-03-19 11:35:00";"2020-03-19 12:35:00";170.0000;-50.0000;0.9650;1.0000;6.6;GNO;C;0
967006;7956;80105;"2020-03-19 11:35:00";"2020-03-19 12:35:00";170.0000;-50.0000;0.9650;1.0000;6.6;SPO;C;13
967007;7956;80106;"2020-03-20 11:20:00";"2020-03-20 12:20:00";160.0000;-50.0000;0.9500;1.0000;6.55;ANT;C;1
967008;7956;80106;"2020-03-20 11:20:00";"2020-03-20 12:20:00";160.0000;-50.0000;0.9500;1.0000;6.55;GNO;C;1
967009;7956;80106;"2020-03-20 11:20:00";"2020-03-20 12:20:00";160.0000;-50.0000;0.9500;1.0000;6.55;SPO;C;5
967010;7956;80106;"2020-03-20 12:40:00";"2020-03-20 13:40:00";180.0000;-50.0000;0.9500;1.0000;6.6;ANT;C;2
967011;7956;80106;"2020-03-20 12:40:00";"2020-03-20 13:40:00";180.0000;-50.0000;0.9500;1.0000;6.6;GNO;C;0
967012;7956;80106;"2020-03-20 12:40:00";"2020-03-20 13:40:00";180.0000;-50.0000;0.9500;1.0000;6.6;SPO;C;10
967013;7956;80106;"2020-03-20 13:50:00";"2020-03-20 14:50:00";195.0000;-50.0000;0.9650;1.0000;6.6;ANT;C;3
967014;7956;80106;"2020-03-20 13:50:00";"2020-03-20 14:50:00";195.0000;-50.0000;0.9650;1.0000;6.6;GNO;C;2
967015;7956;80106;"2020-03-20 13:50:00";"2020-03-20 14:50:00";195.0000;-50.0000;0.9650;1.0000;6.6;SPO;C;10
967016;7956;80107;"2020-03-21 09:55:00";"2020-03-21 10:55:00";150.0000;-55.0000;1.0000;1.0500;6.4;ANT;C;0
967017;7956;80107;"2020-03-21 09:55:00";"2020-03-21 10:55:00";150.0000;-55.0000;1.0000;1.0500;6.4;GNO;C;0
967018;7956;80107;"2020-03-21 09:55:00";"2020-03-21 10:55:00";150.0000;-55.0000;1.0000;1.0500;6.4;SPO;C;9
967019;7956;80107;"2020-03-21 10:55:00";"2020-03-21 11:55:00";165.0000;-55.0000;0.9500;1.0500;6.45;ANT;C;0
967020;7956;80107;"2020-03-21 10:55:00";"2020-03-21 11:55:00";165.0000;-55.0000;0.9500;1.0500;6.45;GNO;C;1
967021;7956;80107;"2020-03-21 10:55:00";"2020-03-21 11:55:00";165.0000;-55.0000;0.9500;1.0500;6.45;SPO;C;5
967022;7956;80107;"2020-03-21 12:05:00";"2020-03-21 13:05:00";182.0000;-55.0000;0.9350;1.0300;6.5;ANT;C;1
967023;7956;80107;"2020-03-21 12:05:00";"2020-03-21 13:05:00";182.0000;-55.0000;0.9350;1.0300;6.5;GNO;C;0
967024;7956;80107;"2020-03-21 12:05:00";"2020-03-21 13:05:00";182.0000;-55.0000;0.9350;1.0300;6.5;SPO;C;11
967025;7956;80108;"2020-03-22 09:25:00";"2020-03-22 10:25:00";140.0000;-50.0000;1.0000;1.0000;6.55;ANT;C;1
967026;7956;80108;"2020-03-22 09:25:00";"2020-03-22 10:25:00";140.0000;-50.0000;1.0000;1.0000;6.55;GNO;C;0
967027;7956;80108;"2020-03-22 09:25:00";"2020-03-22 10:25:00";140.0000;-50.0000;1.0000;1.0000;6.55;SPO;C;7
967028;7956;80108;"2020-03-22 10:25:00";"2020-03-22 11:25:00";155.0000;-50.0000;0.9300;1.0000;6.6;ANT;C;0
967029;7956;80108;"2020-03-22 10:25:00";"2020-03-22 11:25:00";155.0000;-50.0000;0.9300;1.0000;6.6;GNO;C;0
967030;7956;80108;"2020-03-22 10:25:00";"2020-03-22 11:25:00";155.0000;-50.0000;0.9300;1.0000;6.6;SPO;C;5
967031;7956;80108;"2020-03-22 12:10:00";"2020-03-22 13:10:00";180.0000;-50.0000;0.9700;1.0000;6.65;ANT;C;2
967032;7956;80108;"2020-03-22 12:10:00";"2020-03-22 13:10:00";180.0000;-50.0000;0.9700;1.0000;6.65;GNO;C;0
967033;7956;80108;"2020-03-22 12:10:00";"2020-03-22 13:10:00";180.0000;-50.0000;0.9700;1.0000;6.65;SPO;C;6
967034;7956;80109;"2020-03-23 09:45:00";"2020-03-23 10:45:00";150.0000;-50.0000;0.9600;1.0000;6.55;ANT;C;0
967035;7956;80109;"2020-03-23 09:45:00";"2020-03-23 10:45:00";150.0000;-50.0000;0.9600;1.0000;6.55;GNO;C;0
967036;7956;80109;"2020-03-23 09:45:00";"2020-03-23 10:45:00";150.0000;-50.0000;0.9600;1.0000;6.55;SPO;C;4
967037;7956;80109;"2020-03-23 10:45:00";"2020-03-23 11:45:00";165.0000;-50.0000;1.0000;1.1800;6.55;ANT;C;2
967038;7956;80109;"2020-03-23 10:45:00";"2020-03-23 11:45:00";165.0000;-50.0000;1.0000;1.1800;6.55;GNO;C;0
967039;7956;80109;"2020-03-23 10:45:00";"2020-03-23 11:45:00";165.0000;-50.0000;1.0000;1.1800;6.55;SPO;C;2
967040;7956;80109;"2020-03-23 11:55:00";"2020-03-23 12:10:00";180.0000;-50.0000;0.2500;1.2500;6.5;ANT;C;0
967041;7956;80109;"2020-03-23 11:55:00";"2020-03-23 12:10:00";180.0000;-50.0000;0.2500;1.2500;6.5;GNO;C;0
967042;7956;80109;"2020-03-23 11:55:00";"2020-03-23 12:10:00";180.0000;-50.0000;0.2500;1.2500;6.5;SPO;C;0
